Year,Round Number,Circuit Name,Race Name,Mean Track Temperature,Rainfall Status,Driver Abbr,Team,Driver Number,Sprint Position,Sprint Points,Quali Position,Race Position,Race Points
2022,5,Miami,Miami Grand Prix,47.29,Rain,ZHO,Alfa Romeo,24,,0,17.0,R,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,RIC,McLaren,3,,0,14.0,13,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,OCO,Alpine,31,,0,20.0,8,4.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,NOR,McLaren,4,,0,8.0,R,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,HAM,Mercedes,44,,0,6.0,6,8.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,MSC,Haas F1 Team,47,,0,15.0,15,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,VET,Aston Martin,5,,0,13.0,17,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,SAI,Ferrari,55,,0,2.0,3,15.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,LAT,Williams,6,,0,19.0,14,0.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,RUS,Mercedes,63,,0,12.0,5,10.0
2022,5,Miami,Miami Grand Prix,47.29,Rain,BOT,Alfa Romeo,77,,0,5.0,7,6.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,VER,Red Bull Racing,1,,0,2.0,1,25.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,GAS,AlphaTauri,10,,0,14.0,13,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,PER,Red Bull Racing,11,,0,5.0,2,19.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,ALO,Alpine,14,,0,17.0,9,2.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,LEC,Ferrari,16,,0,1.0,R,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,STR,Aston Martin,18,,0,18.0,15,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,MAG,Haas F1 Team,20,,0,8.0,17,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,TSU,AlphaTauri,22,,0,13.0,10,1.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,ALB,Williams,23,,0,19.0,18,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,ZHO,Alfa Romeo,24,,0,15.0,R,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,RIC,McLaren,3,,0,9.0,12,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,OCO,Alpine,31,,0,12.0,7,6.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,NOR,McLaren,4,,0,11.0,8,4.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,HAM,Mercedes,44,,0,6.0,5,10.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,MSC,Haas F1 Team,47,,0,10.0,14,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,VET,Aston Martin,5,,0,16.0,11,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,SAI,Ferrari,55,,0,3.0,4,12.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,LAT,Williams,6,,0,20.0,16,0.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,RUS,Mercedes,63,,0,4.0,3,15.0
2022,6,Catalunya,Spanish Grand Prix,45.96,Dry,BOT,Alfa Romeo,77,,0,7.0,6,8.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,VER,Red Bull Racing,1,,0,4.0,3,15.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,GAS,AlphaTauri,10,,0,17.0,11,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,PER,Red Bull Racing,11,,0,3.0,1,25.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,ALO,Alpine,14,,0,7.0,7,6.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,LEC,Ferrari,16,,0,1.0,4,12.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,STR,Aston Martin,18,,0,18.0,14,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,MAG,Haas F1 Team,20,,0,13.0,R,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,TSU,AlphaTauri,22,,0,11.0,17,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,ALB,Williams,23,,0,16.0,R,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,ZHO,Alfa Romeo,24,,0,20.0,16,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,RIC,McLaren,3,,0,14.0,13,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,OCO,Alpine,31,,0,10.0,12,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,NOR,McLaren,4,,0,5.0,6,9.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,HAM,Mercedes,44,,0,8.0,8,4.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,MSC,Haas F1 Team,47,,0,15.0,R,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,VET,Aston Martin,5,,0,9.0,10,1.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,SAI,Ferrari,55,,0,2.0,2,18.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,LAT,Williams,6,,0,19.0,15,0.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,RUS,Mercedes,63,,0,6.0,5,10.0
2022,7,Monte Carlo,Monaco Grand Prix,47.05,Rain,BOT,Alfa Romeo,77,,0,12.0,9,2.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,VER,Red Bull Racing,1,,0,3.0,1,25.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,GAS,AlphaTauri,10,,0,6.0,5,10.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,PER,Red Bull Racing,11,,0,2.0,2,19.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,ALO,Alpine,14,,0,10.0,7,6.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,LEC,Ferrari,16,,0,1.0,R,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,STR,Aston Martin,18,,0,19.0,16,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,MAG,Haas F1 Team,20,,0,16.0,R,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,TSU,AlphaTauri,22,,0,8.0,13,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,ALB,Williams,23,,0,17.0,12,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,ZHO,Alfa Romeo,24,,0,14.0,R,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,RIC,McLaren,3,,0,12.0,8,4.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,OCO,Alpine,31,,0,13.0,10,1.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,NOR,McLaren,4,,0,11.0,9,2.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,HAM,Mercedes,44,,0,7.0,4,12.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,MSC,Haas F1 Team,47,,0,20.0,14,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,VET,Aston Martin,5,,0,9.0,6,8.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,SAI,Ferrari,55,,0,4.0,R,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,LAT,Williams,6,,0,18.0,15,0.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,RUS,Mercedes,63,,0,5.0,3,15.0
2022,8,Baku,Azerbaijan Grand Prix,40.94,Dry,BOT,Alfa Romeo,77,,0,15.0,11,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,VER,Red Bull Racing,1,,0,1.0,1,25.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,GAS,AlphaTauri,10,,0,16.0,14,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,PER,Red Bull Racing,11,,0,13.0,R,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,ALO,Alpine,14,,0,2.0,9,2.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,LEC,Ferrari,16,,0,15.0,5,10.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,STR,Aston Martin,18,,0,18.0,10,1.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,MAG,Haas F1 Team,20,,0,5.0,17,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,TSU,AlphaTauri,22,,0,20.0,R,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,ALB,Williams,23,,0,12.0,13,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,ZHO,Alfa Romeo,24,,0,10.0,8,4.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,RIC,McLaren,3,,0,9.0,11,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,OCO,Alpine,31,,0,7.0,6,8.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,NOR,McLaren,4,,0,14.0,15,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,HAM,Mercedes,44,,0,4.0,3,15.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,MSC,Haas F1 Team,47,,0,6.0,R,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,VET,Aston Martin,5,,0,17.0,12,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,SAI,Ferrari,55,,0,3.0,2,19.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,LAT,Williams,6,,0,19.0,16,0.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,RUS,Mercedes,63,,0,8.0,4,12.0
2022,9,Montreal,Canadian Grand Prix,31.48,Rain,BOT,Alfa Romeo,77,,0,11.0,7,6.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,VER,Red Bull Racing,1,,0,2.0,7,6.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,GAS,AlphaTauri,10,,0,11.0,R,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,PER,Red Bull Racing,11,,0,4.0,2,18.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,ALO,Alpine,14,,0,7.0,5,10.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,LEC,Ferrari,16,,0,3.0,4,12.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,STR,Aston Martin,18,,0,20.0,11,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,MAG,Haas F1 Team,20,,0,17.0,10,1.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,TSU,AlphaTauri,22,,0,13.0,14,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,ALB,Williams,23,,0,16.0,R,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,ZHO,Alfa Romeo,24,,0,9.0,R,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,RIC,McLaren,3,,0,14.0,13,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,OCO,Alpine,31,,0,15.0,R,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,NOR,McLaren,4,,0,6.0,6,8.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,HAM,Mercedes,44,,0,5.0,3,16.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,MSC,Haas F1 Team,47,,0,19.0,8,4.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,VET,Aston Martin,5,,0,18.0,9,2.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,SAI,Ferrari,55,,0,1.0,1,25.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,LAT,Williams,6,,0,10.0,12,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,RUS,Mercedes,63,,0,8.0,R,0.0
2022,10,Silverstone,British Grand Prix,26.21,Rain,BOT,Alfa Romeo,77,,0,12.0,R,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,VER,Red Bull Racing,1,1.0,8,1.0,2,19.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,GAS,AlphaTauri,10,15.0,0,10.0,15,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,PER,Red Bull Racing,11,5.0,4,13.0,R,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,ALO,Alpine,14,20.0,0,8.0,10,1.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,LEC,Ferrari,16,2.0,7,2.0,1,25.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,STR,Aston Martin,18,13.0,0,17.0,13,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,MAG,Haas F1 Team,20,7.0,2,6.0,8,4.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,TSU,AlphaTauri,22,17.0,0,14.0,16,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,ALB,Williams,23,16.0,0,11.0,12,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,ZHO,Alfa Romeo,24,14.0,0,18.0,14,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,RIC,McLaren,3,12.0,0,16.0,9,2.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,OCO,Alpine,31,6.0,3,5.0,5,10.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,NOR,McLaren,4,11.0,0,15.0,7,6.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,HAM,Mercedes,44,8.0,1,9.0,3,15.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,MSC,Haas F1 Team,47,9.0,0,7.0,6,8.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,VET,Aston Martin,5,19.0,0,20.0,17,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,SAI,Ferrari,55,3.0,6,3.0,R,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,LAT,Williams,6,18.0,0,19.0,R,0.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,RUS,Mercedes,63,4.0,5,4.0,4,12.0
2022,11,Spielberg,Austrian Grand Prix,34.9,Dry,BOT,Alfa Romeo,77,10.0,0,12.0,11,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,VER,Red Bull Racing,1,,0,2.0,1,25.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,GAS,AlphaTauri,10,,0,16.0,12,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,PER,Red Bull Racing,11,,0,3.0,4,12.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,ALO,Alpine,14,,0,7.0,6,8.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,LEC,Ferrari,16,,0,1.0,R,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,STR,Aston Martin,18,,0,17.0,10,1.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,MAG,Haas F1 Team,20,,0,10.0,R,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,TSU,AlphaTauri,22,,0,8.0,R,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,ALB,Williams,23,,0,15.0,13,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,ZHO,Alfa Romeo,24,,0,18.0,16,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,RIC,McLaren,3,,0,11.0,9,2.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,OCO,Alpine,31,,0,12.0,8,4.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,NOR,McLaren,4,,0,5.0,7,6.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,HAM,Mercedes,44,,0,4.0,2,18.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,MSC,Haas F1 Team,47,,0,19.0,15,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,VET,Aston Martin,5,,0,14.0,11,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,SAI,Ferrari,55,,0,9.0,5,11.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,LAT,Williams,6,,0,20.0,R,0.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,RUS,Mercedes,63,,0,6.0,3,15.0
2022,12,Paul Ricard,French Grand Prix,54.47,Dry,BOT,Alfa Romeo,77,,0,13.0,14,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,VER,Red Bull Racing,1,,0,10.0,1,25.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,GAS,AlphaTauri,10,,0,19.0,12,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,PER,Red Bull Racing,11,,0,11.0,5,10.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,ALO,Alpine,14,,0,6.0,8,4.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,LEC,Ferrari,16,,0,3.0,6,8.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,STR,Aston Martin,18,,0,14.0,11,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,MAG,Haas F1 Team,20,,0,13.0,16,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,TSU,AlphaTauri,22,,0,16.0,19,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,ALB,Williams,23,,0,17.0,17,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,ZHO,Alfa Romeo,24,,0,12.0,13,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,RIC,McLaren,3,,0,9.0,15,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,OCO,Alpine,31,,0,5.0,9,2.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,NOR,McLaren,4,,0,4.0,7,6.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,HAM,Mercedes,44,,0,7.0,2,19.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,MSC,Haas F1 Team,47,,0,15.0,14,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,VET,Aston Martin,5,,0,18.0,10,1.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,SAI,Ferrari,55,,0,2.0,4,12.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,LAT,Williams,6,,0,20.0,18,0.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,RUS,Mercedes,63,,0,1.0,3,15.0
2022,13,Hangaroring,Hungarian Grand Prix,35.83,Rain,BOT,Alfa Romeo,77,,0,8.0,20,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,VER,Red Bull Racing,1,,0,1.0,1,26.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,GAS,AlphaTauri,10,,0,12.0,9,2.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,PER,Red Bull Racing,11,,0,3.0,2,18.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,ALO,Alpine,14,,0,6.0,5,10.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,LEC,Ferrari,16,,0,4.0,6,8.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,STR,Aston Martin,18,,0,14.0,11,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,MAG,Haas F1 Team,20,,0,18.0,16,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,TSU,AlphaTauri,22,,0,19.0,13,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,ALB,Williams,23,,0,9.0,10,1.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,ZHO,Alfa Romeo,24,,0,13.0,14,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,RIC,McLaren,3,,0,11.0,15,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,OCO,Alpine,31,,0,5.0,7,6.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,NOR,McLaren,4,,0,10.0,12,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,HAM,Mercedes,44,,0,7.0,R,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,MSC,Haas F1 Team,47,,0,15.0,17,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,VET,Aston Martin,5,,0,16.0,8,4.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,SAI,Ferrari,55,,0,2.0,3,15.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,LAT,Williams,6,,0,17.0,18,0.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,RUS,Mercedes,63,,0,8.0,4,12.0
2022,14,Spa-Francorchamps,Belgian Grand Prix,24.01,Rain,BOT,Alfa Romeo,77,,0,20.0,R,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,VER,Red Bull Racing,1,,0,1.0,1,26.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,GAS,AlphaTauri,10,,0,11.0,11,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,PER,Red Bull Racing,11,,0,5.0,5,10.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,ALO,Alpine,14,,0,13.0,6,8.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,LEC,Ferrari,16,,0,2.0,3,15.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,STR,Aston Martin,18,,0,10.0,10,1.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,MAG,Haas F1 Team,20,,0,18.0,15,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,TSU,AlphaTauri,22,,0,9.0,R,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,ALB,Williams,23,,0,15.0,12,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,ZHO,Alfa Romeo,24,,0,14.0,16,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,RIC,McLaren,3,,0,17.0,17,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,OCO,Alpine,31,,0,12.0,9,2.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,NOR,McLaren,4,,0,7.0,7,6.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,HAM,Mercedes,44,,0,4.0,4,12.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,MSC,Haas F1 Team,47,,0,8.0,13,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,VET,Aston Martin,5,,0,19.0,14,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,SAI,Ferrari,55,,0,3.0,8,4.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,LAT,Williams,6,,0,20.0,18,0.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,RUS,Mercedes,63,,0,6.0,2,18.0
2022,15,Zandvoort,Dutch Grand Prix,34.23,Dry,BOT,Alfa Romeo,77,,0,16.0,R,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,VER,Red Bull Racing,1,,0,2.0,1,25.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,GAS,AlphaTauri,10,,0,9.0,8,4.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,PER,Red Bull Racing,11,,0,4.0,6,9.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,ALO,Alpine,14,,0,10.0,R,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,LEC,Ferrari,16,,0,1.0,2,18.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,STR,Aston Martin,18,,0,18.0,R,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,MAG,Haas F1 Team,20,,0,19.0,16,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,TSU,AlphaTauri,22,,0,15.0,14,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,ZHO,Alfa Romeo,24,,0,14.0,10,1.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,RIC,McLaren,3,,0,8.0,R,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,OCO,Alpine,31,,0,11.0,11,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,NOR,McLaren,4,,0,7.0,7,6.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,HAM,Mercedes,44,,0,5.0,5,10.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,DEV,Williams,45,,0,13.0,9,2.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,MSC,Haas F1 Team,47,,0,20.0,12,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,VET,Aston Martin,5,,0,17.0,R,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,SAI,Ferrari,55,,0,3.0,4,12.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,LAT,Williams,6,,0,16.0,15,0.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,RUS,Mercedes,63,,0,6.0,3,15.0
2022,16,Monza,Italian Grand Prix,39.65,Dry,BOT,Alfa Romeo,77,,0,12.0,13,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,VER,Red Bull Racing,1,,0,8.0,7,6.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,GAS,AlphaTauri,10,,0,7.0,10,1.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,PER,Red Bull Racing,11,,0,2.0,1,25.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,ALO,Alpine,14,,0,5.0,R,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,LEC,Ferrari,16,,0,1.0,2,18.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,STR,Aston Martin,18,,0,12.0,6,8.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,MAG,Haas F1 Team,20,,0,9.0,12,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,TSU,AlphaTauri,22,,0,10.0,R,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,ALB,Williams,23,,0,19.0,R,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,ZHO,Alfa Romeo,24,,0,15.0,R,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,RIC,McLaren,3,,0,17.0,5,10.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,OCO,Alpine,31,,0,18.0,R,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,NOR,McLaren,4,,0,6.0,4,12.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,HAM,Mercedes,44,,0,3.0,9,2.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,MSC,Haas F1 Team,47,,0,13.0,13,0.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,VET,Aston Martin,5,,0,14.0,8,4.0
2022,17,Singapore,Singapore Grand Prix,31.1,Rain,SAI,Ferrari,55,,0,4.0,3,15.0
